C8-263;N51°28'35.11601";E4°38'34.46477";58.733;;26-7-2021 5:18:59.000
C8-264;N51°28'35.11590";E4°38'34.46475";58.740;;26-7-2021 5:19:00.000
C8-265;N51°28'35.11602";E4°38'34.46471";58.749;;26-7-2021 5:19:01.000
C8-266;N51°28'35.11579";E4°38'34.46460";58.736;;26-7-2021 5:19:02.000
C8-267;N51°28'35.11589";E4°38'34.46471";58.737;;26-7-2021 5:19:03.000
C8-268;N51°28'35.11588";E4°38'34.46470";58.740;;26-7-2021 5:19:04.000
C8-269;N51°28'35.11604";E4°38'34.46485";58.742;;26-7-2021 5:19:05.000
C8-270;N51°28'35.11601";E4°38'34.46476";58.740;;26-7-2021 5:19:06.000
C8-271;N51°28'35.11588";E4°38'34.46476";58.739;;26-7-2021 5:19:07.000
C8-272;N51°28'35.11585";E4°38'34.46462";58.738;;26-7-2021 5:19:08.000
C8-273;N51°28'35.11583";E4°38'34.46474";58.740;;26-7-2021 5:19:09.000
C8-274;N51°28'35.11591";E4°38'34.46469";58.741;;26-7-2021 5:19:10.000
C8-275;N51°28'35.11607";E4°38'34.46483";58.742;;26-7-2021 5:19:11.000
C8-276;N51°28'35.11600";E4°38'34.46471";58.743;;26-7-2021 5:19:12.000
C8-277;N51°28'35.11607";E4°38'34.46473";58.749;;26-7-2021 5:19:13.000
C8-278;N51°28'35.11606";E4°38'34.46465";58.741;;26-7-2021 5:19:14.000
C8-279;N51°28'35.11603";E4°38'34.46472";58.742;;26-7-2021 5:19:15.000
C8-280;N51°28'35.11613";E4°38'34.46474";58.748;;26-7-2021 5:19:16.000
C8-281;N51°28'35.11588";E4°38'34.46474";58.739;;26-7-2021 5:19:17.000
C8-282;N51°28'35.11591";E4°38'34.46459";58.744;;26-7-2021 5:19:18.000
C8-283;N51°28'35.11586";E4°38'34.46465";58.738;;26-7-2021 5:19:19.000
C8-284;N51°28'35.11587";E4°38'34.46462";58.735;;26-7-2021 5:19:20.000
C8-285;N51°28'35.11555";E4°38'34.46461";58.732;;26-7-2021 5:19:21.000
C8-286;N51°28'35.11567";E4°38'34.46475";58.737;;26-7-2021 5:19:22.000
C8-287;N51°28'35.11593";E4°38'34.46465";58.747;;26-7-2021 5:19:23.000
